Column1,Avg attention,Avg Performance,Column4,Column5,,,
3836,0.48,1,FALSE,0,,,
3837,0.46,1,FALSE,0,,,
3838,0.44,1,FALSE,0,,,
3839,0.42,1,FALSE,0,,,
3840,0.4,1,TRUE,0,,,
3841,0.45,1,TRUE,0,,,
3842,0.5,1,TRUE,0,,,
3843,0.55,1,TRUE,0,,,
3844,0.6,1,TRUE,0,,,
3845,0.65,1,TRUE,0,,,
3846,0.7,1,TRUE,0,,,
3847,0.75,1,TRUE,100,,,
3848,0.8,1,TRUE,100,,,
3849,0.85,1,TRUE,100,,,
3850,0.9,1,TRUE,100,,,
3851,0.95,1,TRUE,100,,,
3852,1,1,TRUE,100,,,
3853,1,1,TRUE,100,,,
3854,1,1,TRUE,100,,,
3855,1,1,TRUE,100,,,
3856,1,1,TRUE,100,,,
3857,1,1,TRUE,100,,,
3858,1,1,TRUE,100,,,
3859,1,1,TRUE,100,,,
3860,1,1,TRUE,100,,,
3861,1,1,TRUE,100,,,
3862,1,1,TRUE,100,,,
3863,1,1,TRUE,100,,,
3864,1,1,TRUE,100,,,
3865,1,1,TRUE,100,,,
3866,1,1,TRUE,100,,,
3867,1,1,TRUE,100,,,
3868,1,1,TRUE,100,,,
3869,1,1,TRUE,100,,,
3870,1,1,FALSE,100,,,
3871,0.98,1,FALSE,100,,,
3872,0.96,1,FALSE,100,,,
3873,0.94,1,FALSE,100,,,
3874,0.92,1,FALSE,100,,,
3875,0.9,1,FALSE,100,,,
3876,0.88,1,FALSE,100,,,
3877,0.86,1,FALSE,100,,,
3878,0.84,1,FALSE,100,,,
3879,0.82,1,FALSE,100,,,
3880,0.8,1,FALSE,100,,,
3881,0.78,1,FALSE,100,,,
3882,0.76,1,FALSE,100,,,
3883,0.74,1,FALSE,100,,,
3884,0.72,1,FALSE,100,,,
3885,0.7,1,FALSE,0,,,
3886,0.68,1,FALSE,0,,,
3887,0.66,1,FALSE,0,,,
3888,0.64,1,FALSE,0,,,
3889,0.62,1,FALSE,0,,,
3890,0.6,1,FALSE,0,,,
3891,0.58,1,FALSE,0,,,
3892,0.56,1,FALSE,0,,,
3893,0.54,1,FALSE,0,,,
3894,0.52,1,FALSE,0,,,
3895,0.5,1,FALSE,0,,,
3896,0.48,1,FALSE,0,,,
3897,0.46,1,FALSE,0,,,
3898,0.44,1,FALSE,0,,,
3899,0.42,1,FALSE,0,,,
3900,0.4,1,TRUE,0,,,
3901,0.45,1,TRUE,0,,,
3902,0.5,1,TRUE,0,,,
3903,0.55,1,TRUE,0,,,
3904,0.6,1,TRUE,0,,,
3905,0.65,1,TRUE,0,,,
3906,0.7,1,TRUE,0,,,
3907,0.75,1,TRUE,100,,,
3908,0.8,1,TRUE,100,,,
3909,0.85,1,TRUE,100,,,
3910,0.9,1,TRUE,100,,,
3911,0.95,1,TRUE,100,,,
3912,1,1,TRUE,100,,,
3913,1,1,TRUE,100,,,
3914,1,1,TRUE,100,,,
3915,1,1,TRUE,100,,,
3916,1,1,TRUE,100,,,
3917,1,1,TRUE,100,,,
3918,1,1,TRUE,100,,,
3919,1,1,TRUE,100,,,
3920,1,1,TRUE,100,,,
3921,1,1,TRUE,100,,,
3922,1,1,TRUE,100,,,
3923,1,1,TRUE,100,,,
3924,1,1,TRUE,100,,,
3925,1,1,TRUE,100,,,
3926,1,1,TRUE,100,,,
3927,1,1,TRUE,100,,,
3928,1,1,TRUE,100,,,
3929,1,1,TRUE,100,,,
3930,1,1,FALSE,100,,,
3931,0.98,1,FALSE,100,,,
3932,0.96,1,FALSE,100,,,
3933,0.94,1,FALSE,100,,,
3934,0.92,1,FALSE,100,,,
3935,0.9,1,FALSE,100,,,
3936,0.88,1,FALSE,100,,,
3937,0.86,1,FALSE,100,,,
3938,0.84,1,FALSE,100,,,
3939,0.82,1,FALSE,100,,,
3940,0.8,1,FALSE,100,,,
3941,0.78,1,FALSE,100,,,
3942,0.76,1,FALSE,100,,,
3943,0.74,1,FALSE,100,,,
3944,0.72,1,FALSE,100,,,
3945,0.7,1,FALSE,0,,,
3946,0.68,1,FALSE,0,,,
3947,0.66,1,FALSE,0,,,
3948,0.64,1,FALSE,0,,,
3949,0.62,1,FALSE,0,,,
3950,0.6,1,FALSE,0,,,
3951,0.58,1,FALSE,0,,,
3952,0.56,1,FALSE,0,,,
3953,0.54,1,FALSE,0,,,
3954,0.52,1,FALSE,0,,,
3955,0.5,1,FALSE,0,,,
3956,0.48,1,FALSE,0,,,
3957,0.46,1,FALSE,0,,,
3958,0.44,1,FALSE,0,,,
3959,0.42,1,FALSE,0,,,
3960,0.4,1,TRUE,0,,,
3961,0.45,1,TRUE,0,,,
3962,0.5,1,TRUE,0,,,
3963,0.55,1,TRUE,0,,,
3964,0.6,1,TRUE,0,,,
3965,0.65,1,TRUE,0,,,
3966,0.7,1,TRUE,0,,,
3967,0.75,1,TRUE,100,,,
3968,0.8,1,TRUE,100,,,
3969,0.85,1,TRUE,100,,,
3970,0.9,1,TRUE,100,,,
3971,0.95,1,TRUE,100,,,
3972,1,1,TRUE,100,,,
3973,1,1,TRUE,100,,,
3974,1,1,TRUE,100,,,
3975,1,1,TRUE,100,,,
3976,1,1,TRUE,100,,,
3977,1,1,TRUE,100,,,
3978,1,1,TRUE,100,,,
3979,1,1,TRUE,100,,,
3980,1,1,TRUE,100,,,
3981,1,1,TRUE,100,,,
3982,1,1,TRUE,100,,,
3983,1,1,TRUE,100,,,
3984,1,1,TRUE,100,,,
3985,1,1,TRUE,100,,,
3986,1,1,TRUE,100,,,
3987,1,1,TRUE,100,,,
3988,1,1,TRUE,100,,,
3989,1,1,TRUE,100,,,
3990,1,1,FALSE,100,,,
3991,0.98,1,FALSE,100,,,
3992,0.96,1,FALSE,100,,,
3993,0.94,1,FALSE,100,,,
3994,0.92,1,FALSE,100,,,
3995,0.9,1,FALSE,100,,,
3996,0.88,1,FALSE,100,,,
3997,0.86,1,FALSE,100,,,
3998,0.84,1,FALSE,100,,,
3999,0.82,1,FALSE,100,,,
4000,0.8,1,FALSE,100,,,
4001,0.78,1,FALSE,100,,,
4002,0.76,1,FALSE,100,,,
4003,0.74,1,FALSE,100,,,
4004,0.72,1,FALSE,100,,,
4005,0.7,1,FALSE,0,,,
4006,0.68,1,FALSE,0,,,
4007,0.66,1,FALSE,0,,,
4008,0.64,1,FALSE,0,,,
4009,0.62,1,FALSE,0,,,
4010,0.6,1,FALSE,0,,,
4011,0.58,1,FALSE,0,,,
4012,0.56,1,FALSE,0,,,
4013,0.54,1,FALSE,0,,,
4014,0.52,1,FALSE,0,,,
4015,0.5,1,FALSE,0,,,
4016,0.48,1,FALSE,0,,,
4017,0.46,1,FALSE,0,,,
4018,0.44,1,FALSE,0,,,
4019,0.42,1,FALSE,0,,,
4020,0.4,1,TRUE,0,,,
4021,0.45,1,TRUE,0,,,
4022,0.5,1,TRUE,0,,,
4023,0.55,1,TRUE,0,,,
4024,0.6,1,TRUE,0,,,
4025,0.65,1,TRUE,0,,,
4026,0.7,1,TRUE,0,,,
4027,0.75,1,TRUE,100,,,
4028,0.8,1,TRUE,100,,,
4029,0.85,1,TRUE,100,,,
4030,0.9,1,TRUE,100,,,
4031,0.95,1,TRUE,100,,,
4032,1,1,TRUE,100,,,
4033,1,1,TRUE,100,,,
4034,1,1,TRUE,100,,,
4035,1,1,TRUE,100,,,
4036,1,1,TRUE,100,,,
4037,1,1,TRUE,100,,,
4038,1,1,TRUE,100,,,
4039,1,1,TRUE,100,,,
4040,1,1,TRUE,100,,,
4041,1,1,TRUE,100,,,
4042,1,1,TRUE,100,,,
4043,1,1,TRUE,100,,,
4044,1,1,TRUE,100,,,
4045,1,1,TRUE,100,,,
4046,1,1,TRUE,100,,,
4047,1,1,TRUE,100,,,
4048,1,1,TRUE,100,,,
4049,1,1,TRUE,100,,,
4050,1,1,FALSE,100,,,
4051,0.98,1,FALSE,100,,,
4052,0.96,1,FALSE,100,,,
4053,0.94,1,FALSE,100,,,
4054,0.92,1,FALSE,100,,,
4055,0.9,1,FALSE,100,,,
4056,0.88,1,FALSE,100,,,
4057,0.86,1,FALSE,100,,,
4058,0.84,1,FALSE,100,,,
4059,0.82,1,FALSE,100,,,
4060,0.8,1,FALSE,100,,,
4061,0.78,1,FALSE,100,,,
4062,0.76,1,FALSE,100,,,
4063,0.74,1,FALSE,100,,,
4064,0.72,1,FALSE,100,,,
4065,0.7,1,FALSE,0,,,
4066,0.68,1,FALSE,0,,,
4067,0.66,1,FALSE,0,,,
4068,0.64,1,FALSE,0,,,
4069,0.62,1,FALSE,0,,,
4070,0.6,1,FALSE,0,,,
4071,0.58,1,FALSE,0,,,
4072,0.56,1,FALSE,0,,,
4073,0.54,1,FALSE,0,,,
4074,0.52,1,FALSE,0,,,
4075,0.5,1,FALSE,0,,,
4076,0.48,1,FALSE,0,,,
4077,0.46,1,FALSE,0,,,
4078,0.44,1,FALSE,0,,,
4079,0.42,1,FALSE,0,,,
4080,0.4,1,TRUE,0,,,
4081,0.45,1,TRUE,0,,,
4082,0.5,1,TRUE,0,,,
4083,0.55,1,TRUE,0,,,
4084,0.6,1,TRUE,0,,,
4085,0.65,1,TRUE,0,,,
4086,0.7,1,TRUE,0,,,
4087,0.75,1,TRUE,100,,,
4088,0.8,1,TRUE,100,,,
4089,0.85,1,TRUE,100,,,
4090,0.9,1,TRUE,100,,,
4091,0.95,1,TRUE,100,,,
4092,1,1,TRUE,100,,,
4093,1,1,TRUE,100,,,
4094,1,1,TRUE,100,,,
4095,1,1,TRUE,100,,,
4096,1,1,TRUE,100,,,
4097,1,1,TRUE,100,,,
4098,1,1,TRUE,100,,,
4099,1,1,TRUE,100,,,
4100,1,1,TRUE,100,,,
4101,1,1,TRUE,100,,,
4102,1,1,TRUE,100,,,
4103,1,1,TRUE,100,,,
4104,1,1,TRUE,100,,,
4105,1,1,TRUE,100,,,
4106,1,1,TRUE,100,,,
4107,1,1,TRUE,100,,,
4108,1,1,TRUE,100,,,
4109,1,1,TRUE,100,,,
4110,1,1,FALSE,100,,,
4111,0.98,1,FALSE,100,,,
4112,0.96,1,FALSE,100,,,
4113,0.94,1,FALSE,100,,,
4114,0.92,1,FALSE,100,,,
4115,0.9,1,FALSE,100,,,
4116,0.88,1,FALSE,100,,,
4117,0.86,1,FALSE,100,,,
4118,0.84,1,FALSE,100,,,
4119,0.82,1,FALSE,100,,,
4120,0.8,1,FALSE,100,,,
4121,0.78,1,FALSE,100,,,
4122,0.76,1,FALSE,100,,,
4123,0.74,1,FALSE,100,,,
4124,0.72,1,FALSE,100,,,
4125,0.7,1,FALSE,0,,,
4126,0.68,1,FALSE,0,,,
4127,0.66,1,FALSE,0,,,
4128,0.64,1,FALSE,0,,,
4129,0.62,1,FALSE,0,,,
4130,0.6,1,FALSE,0,,,
4131,0.58,1,FALSE,0,,,
4132,0.56,1,FALSE,0,,,
4133,0.54,1,FALSE,0,,,
4134,0.52,1,FALSE,0,,,
4135,0.5,1,FALSE,0,,,
4136,0.48,1,FALSE,0,,,
4137,0.46,1,FALSE,0,,,
4138,0.44,1,FALSE,0,,,
4139,0.42,1,FALSE,0,,,
4140,0.4,1,TRUE,0,,,
4141,0.45,1,TRUE,0,,,
4142,0.5,1,TRUE,0,,,
4143,0.55,1,TRUE,0,,,
4144,0.6,1,TRUE,0,,,
4145,0.65,1,TRUE,0,,,
4146,0.7,1,TRUE,0,,,
4147,0.75,1,TRUE,100,,,
4148,0.8,1,TRUE,100,,,
4149,0.85,1,TRUE,100,,,
4150,0.9,1,TRUE,100,,,
4151,0.95,1,TRUE,100,,,
4152,1,1,TRUE,100,,,
4153,1,1,TRUE,100,,,
4154,1,1,TRUE,100,,,
4155,1,1,TRUE,100,,,
4156,1,1,TRUE,100,,,
4157,1,1,TRUE,100,,,
4158,1,1,TRUE,100,,,
4159,1,1,TRUE,100,,,
4160,1,1,TRUE,100,,,
4161,1,1,TRUE,100,,,
4162,1,1,TRUE,100,,,
4163,1,1,TRUE,100,,,
4164,1,1,TRUE,100,,,
4165,1,1,TRUE,100,,,
4166,1,1,TRUE,100,,,
4167,1,1,TRUE,100,,,
4168,1,1,TRUE,100,,,
4169,1,1,TRUE,100,,,
4170,1,1,FALSE,100,,,
4171,0.98,1,FALSE,100,,,
4172,0.96,1,FALSE,100,,,
4173,0.94,1,FALSE,100,,,
4174,0.92,1,FALSE,100,,,
4175,0.9,1,FALSE,100,,,
4176,0.88,1,FALSE,100,,,
4177,0.86,1,FALSE,100,,,
4178,0.84,1,FALSE,100,,,
4179,0.82,1,FALSE,100,,,
4180,0.8,1,FALSE,100,,,
4181,0.78,1,FALSE,100,,,
4182,0.76,1,FALSE,100,,,
4183,0.74,1,FALSE,100,,,
4184,0.72,1,FALSE,100,,,
4185,0.7,1,FALSE,0,,,
4186,0.68,1,FALSE,0,,,
4187,0.66,1,FALSE,0,,,
4188,0.64,1,FALSE,0,,,
4189,0.62,1,FALSE,0,,,
4190,0.6,1,FALSE,0,,,
4191,0.58,1,FALSE,0,,,
4192,0.56,1,FALSE,0,,,
4193,0.54,1,FALSE,0,,,
4194,0.52,1,FALSE,0,,,
4195,0.5,1,FALSE,0,,,
4196,0.48,1,FALSE,0,,,
4197,0.46,1,FALSE,0,,,
4198,0.44,1,FALSE,0,,,
4199,0.42,1,FALSE,0,,,
4200,0.4,1,TRUE,0,,,
4201,0.45,1,TRUE,0,,,
4202,0.5,1,TRUE,0,,,
4203,0.55,1,TRUE,0,,,
4204,0.6,1,TRUE,0,,,
4205,0.65,1,TRUE,0,,,
4206,0.7,1,TRUE,0,,,
4207,0.75,1,TRUE,100,,,
4208,0.8,1,TRUE,100,,,
4209,0.85,1,TRUE,100,,,
4210,0.9,1,TRUE,100,,,
4211,0.95,1,TRUE,100,,,
4212,1,1,TRUE,100,,,
4213,1,1,TRUE,100,,,
4214,1,1,TRUE,100,,,
4215,1,1,TRUE,100,,,
4216,1,1,TRUE,100,,,
4217,1,1,TRUE,100,,,
4218,1,1,TRUE,100,,,
4219,1,1,TRUE,100,,,
4220,1,1,TRUE,100,,,
4221,1,1,TRUE,100,,,
4222,1,1,TRUE,100,,,
4223,1,1,TRUE,100,,,
4224,1,1,TRUE,100,,,
4225,1,1,TRUE,100,,,
4226,1,1,TRUE,100,,,
4227,1,1,TRUE,100,,,
4228,1,1,TRUE,100,,,
4229,1,1,TRUE,100,,,
4230,1,1,FALSE,100,,,
4231,0.98,1,FALSE,100,,,
4232,0.96,1,FALSE,100,,,
4233,0.94,1,FALSE,100,,,
4234,0.92,1,FALSE,100,,,
4235,0.9,1,FALSE,100,,,
4236,0.88,1,FALSE,100,,,
4237,0.86,1,FALSE,100,,,
4238,0.84,1,FALSE,100,,,
4239,0.82,1,FALSE,100,,,
4240,0.8,1,FALSE,100,,,
4241,0.78,1,FALSE,100,,,
4242,0.76,1,FALSE,100,,,
4243,0.74,1,FALSE,100,,,
4244,0.72,1,FALSE,100,,,
4245,0.7,1,FALSE,0,,,
4246,0.68,1,FALSE,0,,,
4247,0.66,1,FALSE,0,,,
4248,0.64,1,FALSE,0,,,
4249,0.62,1,FALSE,0,,,
4250,0.6,1,FALSE,0,,,
4251,0.58,1,FALSE,0,,,
4252,0.56,1,FALSE,0,,,
4253,0.54,1,FALSE,0,,,
4254,0.52,1,FALSE,0,,,
4255,0.5,1,FALSE,0,,,
4256,0.48,1,FALSE,0,,,
4257,0.46,1,FALSE,0,,,
4258,0.44,1,FALSE,0,,,
4259,0.42,1,FALSE,0,,,
4260,0.4,1,TRUE,0,,,
4261,0.45,1,TRUE,0,,,
4262,0.5,1,TRUE,0,,,
4263,0.55,1,TRUE,0,,,
4264,0.6,1,TRUE,0,,,
4265,0.65,1,TRUE,0,,,
4266,0.7,1,TRUE,0,,,
4267,0.75,1,TRUE,100,,,
4268,0.8,1,TRUE,100,,,
4269,0.85,1,TRUE,100,,,
4270,0.9,1,TRUE,100,,,
4271,0.95,1,TRUE,100,,,
4272,1,1,TRUE,100,,,
4273,1,1,TRUE,100,,,
4274,1,1,TRUE,100,,,
4275,1,1,TRUE,100,,,
4276,1,1,TRUE,100,,,
4277,1,1,TRUE,100,,,
4278,1,1,TRUE,100,,,
4279,1,1,TRUE,100,,,
4280,1,1,TRUE,100,,,
4281,1,1,TRUE,100,,,
4282,1,1,TRUE,100,,,
4283,1,1,TRUE,100,,,
4284,1,1,TRUE,100,,,
4285,1,1,TRUE,100,,,
4286,1,1,TRUE,100,,,
4287,1,1,TRUE,100,,,
4288,1,1,TRUE,100,,,
4289,1,1,TRUE,100,,,
4290,1,1,FALSE,100,,,
4291,0.98,1,FALSE,100,,,
4292,0.96,1,FALSE,100,,,
4293,0.94,1,FALSE,100,,,
4294,0.92,1,FALSE,100,,,
4295,0.9,1,FALSE,100,,,
4296,0.88,1,FALSE,100,,,
4297,0.86,1,FALSE,100,,,
4298,0.84,1,FALSE,100,,,
4299,0.82,1,FALSE,100,,,
4300,0.8,1,FALSE,100,,,
4301,0.78,1,FALSE,100,,,
4302,0.76,1,FALSE,100,,,
4303,0.74,1,FALSE,100,,,
4304,0.72,1,FALSE,100,,,
4305,0.7,1,FALSE,0,,,
4306,0.68,1,FALSE,0,,,
4307,0.66,1,FALSE,0,,,
4308,0.64,1,FALSE,0,,,
4309,0.62,1,FALSE,0,,,
4310,0.6,1,FALSE,0,,,
4311,0.58,1,FALSE,0,,,
4312,0.56,1,FALSE,0,,,
4313,0.54,1,FALSE,0,,,
4314,0.52,1,FALSE,0,,,
4315,0.5,1,FALSE,0,,,
4316,0.48,1,FALSE,0,,,
4317,0.46,1,FALSE,0,,,
4318,0.44,1,FALSE,0,,,
4319,0.42,1,FALSE,0,,,
4320,0.4,1,TRUE,0,,,
4321,0.45,1,TRUE,0,,,
4322,0.5,1,TRUE,0,,,
4323,0.55,1,TRUE,0,,,
4324,0.6,1,TRUE,0,,,
4325,0.65,1,TRUE,0,,,
4326,0.7,1,TRUE,0,,,
4327,0.75,1,TRUE,100,,,
4328,0.8,1,TRUE,100,,,
4329,0.85,1,TRUE,100,,,
4330,0.9,1,TRUE,100,,,
4331,0.95,1,TRUE,100,,,
4332,1,1,TRUE,100,,,
4333,1,1,TRUE,100,,,
4334,1,1,TRUE,100,,,
4335,1,1,TRUE,100,,,
4336,1,1,TRUE,100,,,
